scenario_seed,phase_error_s,planner,total_time_s,flight_distance_m,max_blackout_s,meets_90s_budget,mission_feasible,planning_runtime_ms,route
730,20.0,bounded_blackout,1639.801,3070.061,222.929,0,0,1870.506,N03 -> N14 -> N08 -> N06 -> N12 -> N05 -> N04 -> N13 -> N07 -> N09 -> N11 -> N02 -> N10 -> N01
730,30.0,distance_only,1822.913,2704.676,188.895,0,0,0.022,N11 -> N01 -> N02 -> N10 -> N14 -> N05 -> N04 -> N09 -> N08 -> N12 -> N07 -> N06 -> N03 -> N13
730,30.0,protocol_aware,1772.544,2651.2,220.865,0,0,215.35,N10 -> N04 -> N01 -> N07 -> N14 -> N13 -> N03 -> N09 -> N08 -> N06 -> N12 -> N05 -> N02 -> N11
730,30.0,bounded_blackout,1883.054,3070.061,225.402,0,0,1870.506,N03 -> N14 -> N08 -> N06 -> N12 -> N05 -> N04 -> N13 -> N07 -> N09 -> N11 -> N02 -> N10 -> N01
731,0.0,distance_only,1774.983,2870.211,188.034,0,0,0.022,N11 -> N05 -> N04 -> N10 -> N13 -> N07 -> N01 -> N14 -> N03 -> N02 -> N08 -> N12 -> N06 -> N09
731,0.0,protocol_aware,1515.258,3380.427,93.925,0,0,282.67,N09 -> N12 -> N07 -> N10 -> N08 -> N13 -> N01 -> N14 -> N03 -> N11 -> N04 -> N05 -> N06 -> N02
731,0.0,bounded_blackout,1515.258,3380.427,93.925,0,0,1630.768,N09 -> N12 -> N07 -> N10 -> N08 -> N13 -> N01 -> N14 -> N03 -> N11 -> N04 -> N05 -> N06 -> N02
731,2.0,distance_only,1773.711,2870.211,187.804,0,0,0.022,N11 -> N05 -> N04 -> N10 -> N13 -> N07 -> N01 -> N14 -> N03 -> N02 -> N08 -> N12 -> N06 -> N09
731,2.0,protocol_aware,1515.756,3380.427,96.002,0,0,282.67,N09 -> N12 -> N07 -> N10 -> N08 -> N13 -> N01 -> N14 -> N03 -> N11 -> N04 -> N05 -> N06 -> N02
731,2.0,bounded_blackout,1515.756,3380.427,96.002,0,0,1630.768,N09 -> N12 -> N07 -> N10 -> N08 -> N13 -> N01 -> N14 -> N03 -> N11 -> N04 -> N05 -> N06 -> N02
731,5.0,distance_only,2060.406,2870.211,185.423,0,0,0.022,N11 -> N05 -> N04 -> N10 -> N13 -> N07 -> N01 -> N14 -> N03 -> N02 -> N08 -> N12 -> N06 -> N09
731,5.0,protocol_aware,1514.595,3380.427,102.178,0,0,282.67,N09 -> N12 -> N07 -> N10 -> N08 -> N13 -> N01 -> N14 -> N03 -> N11 -> N04 -> N05 -> N06 -> N02
731,5.0,bounded_blackout,1514.595,3380.427,102.178,0,0,1630.768,N09 -> N12 -> N07 -> N10 -> N08 -> N13 -> N01 -> N14 -> N03 -> N11 -> N04 -> N05 -> N06 -> N02
731,10.0,distance_only,2062.109,2870.211,208.945,0,0,0.022,N11 -> N05 -> N04 -> N10 -> N13 -> N07 -> N01 -> N14 -> N03 -> N02 -> N08 -> N12 -> N06 -> N09
731,10.0,protocol_aware,1524.977,3380.427,90.363,0,0,282.67,N09 -> N12 -> N07 -> N10 -> N08 -> N13 -> N01 -> N14 -> N03 -> N11 -> N04 -> N05 -> N06 -> N02
731,10.0,bounded_blackout,1524.977,3380.427,90.363,0,0,1630.768,N09 -> N12 -> N07 -> N10 -> N08 -> N13 -> N01 -> N14 -> N03 -> N11 -> N04 -> N05 -> N06 -> N02
731,20.0,distance_only,2555.392,2870.211,227.135,0,0,0.022,N11 -> N05 -> N04 -> N10 -> N13 -> N07 -> N01 -> N14 -> N03 -> N02 -> N08 -> N12 -> N06 -> N09
731,20.0,protocol_aware,1765.915,3380.427,212.728,0,0,282.67,N09 -> N12 -> N07 -> N10 -> N08 -> N13 -> N01 -> N14 -> N03 -> N11 -> N04 -> N05 -> N06 -> N02
731,20.0,bounded_blackout,1765.915,3380.427,212.728,0,0,1630.768,N09 -> N12 -> N07 -> N10 -> N08 -> N13 -> N01 -> N14 -> N03 -> N11 -> N04 -> N05 -> N06 -> N02
731,30.0,distance_only,2076.823,2870.211,215.157,0,0,0.022,N11 -> N05 -> N04 -> N10 -> N13 -> N07 -> N01 -> N14 -> N03 -> N02 -> N08 -> N12 -> N06 -> N09
731,30.0,protocol_aware,1774.563,3380.427,216.639,0,0,282.67,N09 -> N12 -> N07 -> N10 -> N08 -> N13 -> N01 -> N14 -> N03 -> N11 -> N04 -> N05 -> N06 -> N02
731,30.0,bounded_blackout,1774.563,3380.427,216.639,0,0,1630.768,N09 -> N12 -> N07 -> N10 -> N08 -> N13 -> N01 -> N14 -> N03 -> N11 -> N04 -> N05 -> N06 -> N02
732,0.0,distance_only,2298.769,2562.405,184.853,0,0,0.028,N09 -> N02 -> N03 -> N06 -> N05 -> N07 -> N08 -> N12 -> N13 -> N01 -> N14 -> N10 -> N11 -> N04
732,0.0,protocol_aware,1438.964,2337.837,89.606,1,1,250.646,N07 -> N04 -> N08 -> N10 -> N12 -> N14 -> N05 -> N11 -> N13 -> N02 -> N03 -> N06 -> N01 -> N09
732,0.0,bounded_blackout,1423.249,2411.03,64.066,1,1,1904.576,N01 -> N12 -> N10 -> N14 -> N08 -> N04 -> N05 -> N11 -> N13 -> N02 -> N03 -> N06 -> N07 -> N09
732,2.0,distance_only,2296.795,2562.405,185.648,0,0,0.028,N09 -> N02 -> N03 -> N06 -> N05 -> N07 -> N08 -> N12 -> N13 -> N01 -> N14 -> N10 -> N11 -> N04
732,2.0,protocol_aware,1438.265,2337.837,91.368,0,1,250.646,N07 -> N04 -> N08 -> N10 -> N12 -> N14 -> N05 -> N11 -> N13 -> N02 -> N03 -> N06 -> N01 -> N09
732,2.0,bounded_blackout,1662.229,2411.03,235.084,0,0,1904.576,N01 -> N12 -> N10 -> N14 -> N08 -> N04 -> N05 -> N11 -> N13 -> N02 -> N03 -> N06 -> N07 -> N09
732,5.0,distance_only,2295.76,2562.405,187.264,0,0,0.028,N09 -> N02 -> N03 -> N06 -> N05 -> N07 -> N08 -> N12 -> N13 -> N01 -> N14 -> N10 -> N11 -> N04
732,5.0,protocol_aware,1438.235,2337.837,86.968,1,1,250.646,N07 -> N04 -> N08 -> N10 -> N12 -> N14 -> N05 -> N11 -> N13 -> N02 -> N03 -> N06 -> N01 -> N09
732,5.0,bounded_blackout,1666.329,2411.03,234.349,0,0,1904.576,N01 -> N12 -> N10 -> N14 -> N08 -> N04 -> N05 -> N11 -> N13 -> N02 -> N03 -> N06 -> N07 -> N09
732,10.0,distance_only,2305.899,2562.405,187.175,0,0,0.028,N09 -> N02 -> N03 -> N06 -> N05 -> N07 -> N08 -> N12 -> N13 -> N01 -> N14 -> N10 -> N11 -> N04
732,10.0,protocol_aware,1445.654,2337.837,87.115,1,1,250.646,N07 -> N04 -> N08 -> N10 -> N12 -> N14 -> N05 -> N11 -> N13 -> N02 -> N03 -> N06 -> N01 -> N09
732,10.0,bounded_blackout,1429.583,2411.03,66.64,1,1,1904.576,N01 -> N12 -> N10 -> N14 -> N08 -> N04 -> N05 -> N11 -> N13 -> N02 -> N03 -> N06 -> N07 -> N09
732,20.0,distance_only,2053.104,2562.405,175.629,0,0,0.028,N09 -> N02 -> N03 -> N06 -> N05 -> N07 -> N08 -> N12 -> N13 -> N01 -> N14 -> N10 -> N11 -> N04
732,20.0,protocol_aware,1534.73,2337.837,114.373,0,0,250.646,N07 -> N04 -> N08 -> N10 -> N12 -> N14 -> N05 -> N11 -> N13 -> N02 -> N03 -> N06 -> N01 -> N09
732,20.0,bounded_blackout,1900.763,2411.03,214.054,0,0,1904.576,N01 -> N12 -> N10 -> N14 -> N08 -> N04 -> N05 -> N11 -> N13 -> N02 -> N03 -> N06 -> N07 -> N09
732,30.0,distance_only,2290.98,2562.405,211.466,0,0,0.028,N09 -> N02 -> N03 -> N06 -> N05 -> N07 -> N08 -> N12 -> N13 -> N01 -> N14 -> N10 -> N11 -> N04
732,30.0,protocol_aware,1702.764,2337.837,200.351,0,0,250.646,N07 -> N04 -> N08 -> N10 -> N12 -> N14 -> N05 -> N11 -> N13 -> N02 -> N03 -> N06 -> N01 -> N09
732,30.0,bounded_blackout,1691.92,2411.03,146.984,0,0,1904.576,N01 -> N12 -> N10 -> N14 -> N08 -> N04 -> N05 -> N11 -> N13 -> N02 -> N03 -> N06 -> N07 -> N09
733,0.0,distance_only,2365.893,2412.052,174.187,0,0,0.022,N05 -> N12 -> N14 -> N06 -> N04 -> N02 -> N11 -> N07 -> N08 -> N03 -> N09 -> N01 -> N10 -> N13
733,0.0,protocol_aware,1719.331,3417.691,105.713,0,0,550.703,N02 -> N04 -> N07 -> N11 -> N08 -> N01 -> N05 -> N13 -> N10 -> N06 -> N14 -> N09 -> N12 -> N03
733,0.0,bounded_blackout,1719.331,3417.691,105.713,0,0,2639.077,N02 -> N04 -> N07 -> N11 -> N08 -> N01 -> N05 -> N13 -> N10 -> N06 -> N14 -> N09 -> N12 -> N03
733,2.0,distance_only,2365.17,2412.052,175.392,0,0,0.022,N05 -> N12 -> N14 -> N06 -> N04 -> N02 -> N11 -> N07 -> N08 -> N03 -> N09 -> N01 -> N10 -> N13
733,2.0,protocol_aware,1717.866,3417.691,105.621,0,0,550.703,N02 -> N04 -> N07 -> N11 -> N08 -> N01 -> N05 -> N13 -> N10 -> N06 -> N14 -> N09 -> N12 -> N03
733,2.0,bounded_blackout,1717.866,3417.691,105.621,0,0,2639.077,N02 -> N04 -> N07 -> N11 -> N08 -> N01 -> N05 -> N13 -> N10 -> N06 -> N14 -> N09 -> N12 -> N03
733,5.0,distance_only,2361.748,2412.052,171.874,0,0,0.022,N05 -> N12 -> N14 -> N06 -> N04 -> N02 -> N11 -> N07 -> N08 -> N03 -> N09 -> N01 -> N10 -> N13
733,5.0,protocol_aware,1963.621,3417.691,137.409,0,0,550.703,N02 -> N04 -> N07 -> N11 -> N08 -> N01 -> N05 -> N13 -> N10 -> N06 -> N14 -> N09 -> N12 -> N03
733,5.0,bounded_blackout,1963.621,3417.691,137.409,0,0,2639.077,N02 -> N04 -> N07 -> N11 -> N08 -> N01 -> N05 -> N13 -> N10 -> N06 -> N14 -> N09 -> N12 -> N03
733,10.0,distance_only,2367.982,2412.052,172.558,0,0,0.022,N05 -> N12 -> N14 -> N06 -> N04 -> N02 -> N11 -> N07 -> N08 -> N03 -> N09 -> N01 -> N10 -> N13
733,10.0,protocol_aware,1964.239,3417.691,120.389,0,0,550.703,N02 -> N04 -> N07 -> N11 -> N08 -> N01 -> N05 -> N13 -> N10 -> N06 -> N14 -> N09 -> N12 -> N03
733,10.0,bounded_blackout,1964.239,3417.691,120.389,0,0,2639.077,N02 -> N04 -> N07 -> N11 -> N08 -> N01 -> N05 -> N13 -> N10 -> N06 -> N14 -> N09 -> N12 -> N03
733,20.0,distance_only,2366.718,2412.052,168.997,0,0,0.022,N05 -> N12 -> N14 -> N06 -> N04 -> N02 -> N11 -> N07 -> N08 -> N03 -> N09 -> N01 -> N10 -> N13
733,20.0,protocol_aware,2307.02,3417.691,235.365,0,0,550.703,N02 -> N04 -> N07 -> N11 -> N08 -> N01 -> N05 -> N13 -> N10 -> N06 -> N14 -> N09 -> N12 -> N03
733,20.0,bounded_blackout,2307.02,3417.691,235.365,0,0,2639.077,N02 -> N04 -> N07 -> N11 -> N08 -> N01 -> N05 -> N13 -> N10 -> N06 -> N14 -> N09 -> N12 -> N03
733,30.0,distance_only,2346.929,2412.052,172.976,0,0,0.022,N05 -> N12 -> N14 -> N06 -> N04 -> N02 -> N11 -> N07 -> N08 -> N03 -> N09 -> N01 -> N10 -> N13
733,30.0,protocol_aware,1983.052,3417.691,113.355,0,0,550.703,N02 -> N04 -> N07 -> N11 -> N08 -> N01 -> N05 -> N13 -> N10 -> N06 -> N14 -> N09 -> N12 -> N03
733,30.0,bounded_blackout,1983.052,3417.691,113.355,0,0,2639.077,N02 -> N04 -> N07 -> N11 -> N08 -> N01 -> N05 -> N13 -> N10 -> N06 -> N14 -> N09 -> N12 -> N03
734,0.0,distance_only,1643.468,2550.766,203.455,0,0,0.022,N09 -> N02 -> N07 -> N04 -> N13 -> N10 -> N03 -> N11 -> N01 -> N12 -> N08 -> N05 -> N14 -> N06
734,0.0,protocol_aware,1136.906,3590.882,110.647,0,1,247.731,N05 -> N07 -> N11 -> N08 -> N01 -> N03 -> N06 -> N12 -> N02 -> N10 -> N14 -> N09 -> N13 -> N04
734,0.0,bounded_blackout,1136.9,3460.427,76.384,1,1,1565.54,N05 -> N02 -> N10 -> N06 -> N11 -> N01 -> N03 -> N08 -> N12 -> N07 -> N14 -> N09 -> N13 -> N04
734,2.0,distance_only,1868.65,2550.766,228.652,0,0,0.022,N09 -> N02 -> N07 -> N04 -> N13 -> N10 -> N03 -> N11 -> N01 -> N12 -> N08 -> N05 -> N14 -> N06
734,2.0,protocol_aware,1136.376,3590.882,110.481,0,1,247.731,N05 -> N07 -> N11 -> N08 -> N01 -> N03 -> N06 -> N12 -> N02 -> N10 -> N14 -> N09 -> N13 -> N04
734,2.0,bounded_blackout,1136.37,3460.427,76.536,1,1,1565.54,N05 -> N02 -> N10 -> N06 -> N11 -> N01 -> N03 -> N08 -> N12 -> N07 -> N14 -> N09 -> N13 -> N04
734,5.0,distance_only,1625.363,2550.766,205.186,0,0,0.022,N09 -> N02 -> N07 -> N04 -> N13 -> N10 -> N03 -> N11 -> N01 -> N12 -> N08 -> N05 -> N14 -> N06
734,5.0,protocol_aware,1139.071,3590.882,114.585,0,1,247.731,N05 -> N07 -> N11 -> N08 -> N01 -> N03 -> N06 -> N12 -> N02 -> N10 -> N14 -> N09 -> N13 -> N04
734,5.0,bounded_blackout,1139.065,3460.427,81.621,1,1,1565.54,N05 -> N02 -> N10 -> N06 -> N11 -> N01 -> N03 -> N08 -> N12 -> N07 -> N14 -> N09 -> N13 -> N04
734,10.0,distance_only,1640.416,2550.766,208.222,0,0,0.022,N09 -> N02 -> N07 -> N04 -> N13 -> N10 -> N03 -> N11 -> N01 -> N12 -> N08 -> N05 -> N14 -> N06
734,10.0,protocol_aware,1144.169,3590.882,110.88,0,1,247.731,N05 -> N07 -> N11 -> N08 -> N01 -> N03 -> N06 -> N12 -> N02 -> N10 -> N14 -> N09 -> N13 -> N04
734,10.0,bounded_blackout,1144.164,3460.427,74.248,1,1,1565.54,N05 -> N02 -> N10 -> N06 -> N11 -> N01 -> N03 -> N08 -> N12 -> N07 -> N14 -> N09 -> N13 -> N04
734,20.0,distance_only,1635.162,2550.766,181.116,0,0,0.022,N09 -> N02 -> N07 -> N04 -> N13 -> N10 -> N03 -> N11 -> N01 -> N12 -> N08 -> N05 -> N14 -> N06
734,20.0,protocol_aware,1137.448,3590.882,97.489,0,1,247.731,N05 -> N07 -> N11 -> N08 -> N01 -> N03 -> N06 -> N12 -> N02 -> N10 -> N14 -> N09 -> N13 -> N04
734,20.0,bounded_blackout,1265.772,3460.427,112.687,0,1,1565.54,N05 -> N02 -> N10 -> N06 -> N11 -> N01 -> N03 -> N08 -> N12 -> N07 -> N14 -> N09 -> N13 -> N04
734,30.0,distance_only,1603.939,2550.766,150.095,0,0,0.022,N09 -> N02 -> N07 -> N04 -> N13 -> N10 -> N03 -> N11 -> N01 -> N12 -> N08 -> N05 -> N14 -> N06
734,30.0,protocol_aware,1969.608,3590.882,231.347,0,0,247.731,N05 -> N07 -> N11 -> N08 -> N01 -> N03 -> N06 -> N12 -> N02 -> N10 -> N14 -> N09 -> N13 -> N04
734,30.0,bounded_blackout,1376.606,3460.427,214.688,0,1,1565.54,N05 -> N02 -> N10 -> N06 -> N11 -> N01 -> N03 -> N08 -> N12 -> N07 -> N14 -> N09 -> N13 -> N04
735,0.0,distance_only,1733.718,2601.44,218.384,0,0,0.022,N02 -> N12 -> N05 -> N04 -> N01 -> N14 -> N08 -> N07 -> N09 -> N03 -> N10 -> N11 -> N06 -> N13
735,0.0,protocol_aware,1225.094,3035.159,65.932,1,1,407.944,N08 -> N14 -> N01 -> N05 -> N03 -> N04 -> N09 -> N07 -> N11 -> N10 -> N06 -> N02 -> N12 -> N13
735,0.0,bounded_blackout,1225.094,3035.159,65.932,1,1,2217.982,N08 -> N14 -> N01 -> N05 -> N03 -> N04 -> N09 -> N07 -> N11 -> N10 -> N06 -> N02 -> N12 -> N13
735,2.0,distance_only,1732.946,2601.44,219.052,0,0,0.022,N02 -> N12 -> N05 -> N04 -> N01 -> N14 -> N08 -> N07 -> N09 -> N03 -> N10 -> N11 -> N06 -> N13
735,2.0,protocol_aware,1225.485,3035.159,63.486,1,1,407.944,N08 -> N14 -> N01 -> N05 -> N03 -> N04 -> N09 -> N07 -> N11 -> N10 -> N06 -> N02 -> N12 -> N13
735,2.0,bounded_blackout,1225.485,3035.159,63.486,1,1,2217.982,N08 -> N14 -> N01 -> N05 -> N03 -> N04 -> N09 -> N07 -> N11 -> N10 -> N06 -> N02 -> N12 -> N13
735,5.0,distance_only,1736.259,2601.44,223.391,0,0,0.022,N02 -> N12 -> N05 -> N04 -> N01 -> N14 -> N08 -> N07 -> N09 -> N03 -> N10 -> N11 -> N06 -> N13
735,5.0,protocol_aware,1227.635,3035.159,60.211,1,1,407.944,N08 -> N14 -> N01 -> N05 -> N03 -> N04 -> N09 -> N07 -> N11 -> N10 -> N06 -> N02 -> N12 -> N13
735,5.0,bounded_blackout,1227.635,3035.159,60.211,1,1,2217.982,N08 -> N14 -> N01 -> N05 -> N03 -> N04 -> N09 -> N07 -> N11 -> N10 -> N06 -> N02 -> N12 -> N13
735,10.0,distance_only,1596.411,2601.44,229.472,0,0,0.022,N02 -> N12 -> N05 -> N04 -> N01 -> N14 -> N08 -> N07 -> N09 -> N03 -> N10 -> N11 -> N06 -> N13
735,10.0,protocol_aware,1947.646,3035.159,226.776,0,0,407.944,N08 -> N14 -> N01 -> N05 -> N03 -> N04 -> N09 -> N07 -> N11 -> N10 -> N06 -> N02 -> N12 -> N13
735,10.0,bounded_blackout,1947.646,3035.159,226.776,0,0,2217.982,N08 -> N14 -> N01 -> N05 -> N03 -> N04 -> N09 -> N07 -> N11 -> N10 -> N06 -> N02 -> N12 -> N13
735,20.0,distance_only,1642.117,2601.44,200.293,0,0,0.022,N02 -> N12 -> N05 -> N04 -> N01 -> N14 -> N08 -> N07 -> N09 -> N03 -> N10 -> N11 -> N06 -> N13
735,20.0,protocol_aware,1277.492,3035.159,64.124,1,1,407.944,N08 -> N14 -> N01 -> N05 -> N03 -> N04 -> N09 -> N07 -> N11 -> N10 -> N06 -> N02 -> N12 -> N13
735,20.0,bounded_blackout,1277.492,3035.159,64.124,1,1,2217.982,N08 -> N14 -> N01 -> N05 -> N03 -> N04 -> N09 -> N07 -> N11 -> N10 -> N06 -> N02 -> N12 -> N13
735,30.0,distance_only,1719.578,2601.44,173.235,0,0,0.022,N02 -> N12 -> N05 -> N04 -> N01 -> N14 -> N08 -> N07 -> N09 -> N03 -> N10 -> N11 -> N06 -> N13
735,30.0,protocol_aware,2002.953,3035.159,260.557,0,0,407.944,N08 -> N14 -> N01 -> N05 -> N03 -> N04 -> N09 -> N07 -> N11 -> N10 -> N06 -> N02 -> N12 -> N13
735,30.0,bounded_blackout,2002.953,3035.159,260.557,0,0,2217.982,N08 -> N14 -> N01 -> N05 -> N03 -> N04 -> N09 -> N07 -> N11 -> N10 -> N06 -> N02 -> N12 -> N13
736,0.0,distance_only,1306.263,2446.739,200.666,0,1,0.022,N01 -> N11 -> N02 -> N09 -> N06 -> N04 -> N07 -> N05 -> N10 -> N13 -> N14 -> N12 -> N08 -> N03
736,0.0,protocol_aware,800.551,3029.13,41.859,1,1,261.106,N01 -> N11 -> N02 -> N04 -> N07 -> N08 -> N10 -> N13 -> N12 -> N14 -> N06 -> N05 -> N09 -> N03
736,0.0,bounded_blackout,800.551,3029.13,41.859,1,1,1427.951,N01 -> N11 -> N02 -> N04 -> N07 -> N08 -> N10 -> N13 -> N12 -> N14 -> N06 -> N05 -> N09 -> N03
736,2.0,distance_only,1305.082,2446.739,200.081,0,1,0.022,N01 -> N11 -> N02 -> N09 -> N06 -> N04 -> N07 -> N05 -> N10 -> N13 -> N14 -> N12 -> N08 -> N03
736,2.0,protocol_aware,800.577,3029.13,41.859,1,1,261.106,N01 -> N11 -> N02 -> N04 -> N07 -> N08 -> N10 -> N13 -> N12 -> N14 -> N06 -> N05 -> N09 -> N03
736,2.0,bounded_blackout,800.577,3029.13,41.859,1,1,1427.951,N01 -> N11 -> N02 -> N04 -> N07 -> N08 -> N10 -> N13 -> N12 -> N14 -> N06 -> N05 -> N09 -> N03
736,5.0,distance_only,1061.675,2446.739,206.716,0,1,0.022,N01 -> N11 -> N02 -> N09 -> N06 -> N04 -> N07 -> N05 -> N10 -> N13 -> N14 -> N12 -> N08 -> N03
736,5.0,protocol_aware,802.209,3029.13,45.152,1,1,261.106,N01 -> N11 -> N02 -> N04 -> N07 -> N08 -> N10 -> N13 -> N12 -> N14 -> N06 -> N05 -> N09 -> N03
736,5.0,bounded_blackout,802.209,3029.13,45.152,1,1,1427.951,N01 -> N11 -> N02 -> N04 -> N07 -> N08 -> N10 -> N13 -> N12 -> N14 -> N06 -> N05 -> N09 -> N03
736,10.0,distance_only,1309.965,2446.739,210.299,0,1,0.022,N01 -> N11 -> N02 -> N09 -> N06 -> N04 -> N07 -> N05 -> N10 -> N13 -> N14 -> N12 -> N08 -> N03
736,10.0,protocol_aware,804.253,3029.13,41.859,1,1,261.106,N01 -> N11 -> N02 -> N04 -> N07 -> N08 -> N10 -> N13 -> N12 -> N14 -> N06 -> N05 -> N09 -> N03
736,10.0,bounded_blackout,804.253,3029.13,41.859,1,1,1427.951,N01 -> N11 -> N02 -> N04 -> N07 -> N08 -> N10 -> N13 -> N12 -> N14 -> N06 -> N05 -> N09 -> N03
736,20.0,distance_only,1295.177,2446.739,203.706,0,1,0.022,N01 -> N11 -> N02 -> N09 -> N06 -> N04 -> N07 -> N05 -> N10 -> N13 -> N14 -> N12 -> N08 -> N03
736,20.0,protocol_aware,1269.466,3029.13,225.739,0,1,261.106,N01 -> N11 -> N02 -> N04 -> N07 -> N08 -> N10 -> N13 -> N12 -> N14 -> N06 -> N05 -> N09 -> N03
736,20.0,bounded_blackout,1269.466,3029.13,225.739,0,1,1427.951,N01 -> N11 -> N02 -> N04 -> N07 -> N08 -> N10 -> N13 -> N12 -> N14 -> N06 -> N05 -> N09 -> N03
736,30.0,distance_only,1330.749,2446.739,229.558,0,1,0.022,N01 -> N11 -> N02 -> N09 -> N06 -> N04 -> N07 -> N05 -> N10 -> N13 -> N14 -> N12 -> N08 -> N03
736,30.0,protocol_aware,1065.037,3029.13,94.188,0,1,261.106,N01 -> N11 -> N02 -> N04 -> N07 -> N08 -> N10 -> N13 -> N12 -> N14 -> N06 -> N05 -> N09 -> N03
736,30.0,bounded_blackout,1065.037,3029.13,94.188,0,1,1427.951,N01 -> N11 -> N02 -> N04 -> N07 -> N08 -> N10 -> N13 -> N12 -> N14 -> N06 -> N05 -> N09 -> N03
737,0.0,distance_only,1636.302,3302.468,238.514,0,0,0.021,N07 -> N03 -> N10 -> N09 -> N11 -> N12 -> N05 -> N04 -> N14 -> N06 -> N02 -> N08 -> N01 -> N13
737,0.0,protocol_aware,1066.872,3528.446,53.887,1,1,203.024,N10 -> N11 -> N09 -> N13 -> N07 -> N05 -> N14 -> N04 -> N02 -> N08 -> N03 -> N06 -> N12 -> N01
737,0.0,bounded_blackout,1066.872,3528.446,53.887,1,1,1234.88,N10 -> N11 -> N09 -> N13 -> N07 -> N05 -> N14 -> N04 -> N02 -> N08 -> N03 -> N06 -> N12 -> N01
737,2.0,distance_only,1444.56,3302.468,225.079,0,1,0.021,N07 -> N03 -> N10 -> N09 -> N11 -> N12 -> N05 -> N04 -> N14 -> N06 -> N02 -> N08 -> N01 -> N13
737,2.0,protocol_aware,1068.52,3528.446,54.743,1,1,203.024,N10 -> N11 -> N09 -> N13 -> N07 -> N05 -> N14 -> N04 -> N02 -> N08 -> N03 -> N06 -> N12 -> N01
737,2.0,bounded_blackout,1068.52,3528.446,54.743,1,1,1234.88,N10 -> N11 -> N09 -> N13 -> N07 -> N05 -> N14 -> N04 -> N02 -> N08 -> N03 -> N06 -> N12 -> N01
737,5.0,distance_only,1447.802,3302.468,224.795,0,1,0.021,N07 -> N03 -> N10 -> N09 -> N11 -> N12 -> N05 -> N04 -> N14 -> N06 -> N02 -> N08 -> N01 -> N13
737,5.0,protocol_aware,1068.576,3528.446,55.177,1,1,203.024,N10 -> N11 -> N09 -> N13 -> N07 -> N05 -> N14 -> N04 -> N02 -> N08 -> N03 -> N06 -> N12 -> N01
737,5.0,bounded_blackout,1068.576,3528.446,55.177,1,1,1234.88,N10 -> N11 -> N09 -> N13 -> N07 -> N05 -> N14 -> N04 -> N02 -> N08 -> N03 -> N06 -> N12 -> N01
737,10.0,distance_only,1450.03,3302.468,221.166,0,1,0.021,N07 -> N03 -> N10 -> N09 -> N11 -> N12 -> N05 -> N04 -> N14 -> N06 -> N02 -> N08 -> N01 -> N13
737,10.0,protocol_aware,1297.612,3528.446,203.045,0,1,203.024,N10 -> N11 -> N09 -> N13 -> N07 -> N05 -> N14 -> N04 -> N02 -> N08 -> N03 -> N06 -> N12 -> N01
737,10.0,bounded_blackout,1297.612,3528.446,203.045,0,1,1234.88,N10 -> N11 -> N09 -> N13 -> N07 -> N05 -> N14 -> N04 -> N02 -> N08 -> N03 -> N06 -> N12 -> N01
737,20.0,distance_only,1449.214,3302.468,204.88,0,1,0.021,N07 -> N03 -> N10 -> N09 -> N11 -> N12 -> N05 -> N04 -> N14 -> N06 -> N02 -> N08 -> N01 -> N13
737,20.0,protocol_aware,1303.514,3528.446,113.012,0,1,203.024,N10 -> N11 -> N09 -> N13 -> N07 -> N05 -> N14 -> N04 -> N02 -> N08 -> N03 -> N06 -> N12 -> N01
737,20.0,bounded_blackout,1303.514,3528.446,113.012,0,1,1234.88,N10 -> N11 -> N09 -> N13 -> N07 -> N05 -> N14 -> N04 -> N02 -> N08 -> N03 -> N06 -> N12 -> N01
737,30.0,distance_only,1226.897,3302.468,131.914,0,1,0.021,N07 -> N03 -> N10 -> N09 -> N11 -> N12 -> N05 -> N04 -> N14 -> N06 -> N02 -> N08 -> N01 -> N13
737,30.0,protocol_aware,1303.655,3528.446,123.306,0,1,203.024,N10 -> N11 -> N09 -> N13 -> N07 -> N05 -> N14 -> N04 -> N02 -> N08 -> N03 -> N06 -> N12 -> N01
737,30.0,bounded_blackout,1303.655,3528.446,123.306,0,1,1234.88,N10 -> N11 -> N09 -> N13 -> N07 -> N05 -> N14 -> N04 -> N02 -> N08 -> N03 -> N06 -> N12 -> N01
738,0.0,distance_only,1640.411,2915.488,144.22,0,0,0.023,N09 -> N07 -> N12 -> N05 -> N13 -> N10 -> N02 -> N03 -> N11 -> N04 -> N08 -> N14 -> N06 -> N01
738,0.0,protocol_aware,1349.378,3706.246,94.907,0,1,321.079,N03 -> N11 -> N04 -> N07 -> N12 -> N13 -> N06 -> N14 -> N02 -> N01 -> N09 -> N08 -> N10 -> N05
738,0.0,bounded_blackout,1342.745,3216.59,77.328,1,1,1636.959,N01 -> N11 -> N03 -> N04 -> N14 -> N13 -> N06 -> N07 -> N02 -> N12 -> N09 -> N08 -> N10 -> N05
738,2.0,distance_only,1641.038,2915.488,145.716,0,0,0.023,N09 -> N07 -> N12 -> N05 -> N13 -> N10 -> N02 -> N03 -> N11 -> N04 -> N08 -> N14 -> N06 -> N01
738,2.0,protocol_aware,1828.529,3706.246,176.479,0,0,321.079,N03 -> N11 -> N04 -> N07 -> N12 -> N13 -> N06 -> N14 -> N02 -> N01 -> N09 -> N08 -> N10 -> N05
